#connectivity


1279,D


1280,Oliver


1281,A


1282,Tiwari


1283,Muhling


1284,M


1285,Joint


1286,I


1287,Gilbert


1288,JA ?


1289,Williams DR


1290,Hughes MA
,1717,1718,1719
,1588,1720
1291,Gonzalez SF


1292,Vernon C


1293,Vidal MC


1294,Jeney ZJ


1295,Jeney G


1296,Dixon P


1297,McAndrew B


1298,Bartfai R


1299,Orban L


1300,Trudeau V


1301,Matthews L


1302,Fraser EJ


1303,Zhang D


1304,Xiong H


1305,Mennigen JA


1306,Marlatt VL


1307,Crump K


1308,Trudeau VL


1309,Ahmed S


1310,Hart T


1311,Trathan PN


1312,Rogers AD


1313,Compton SG


1314,Gilmartin PM


1315,Cunningham AA


1316,Virna Cede�od Leandro Pati�o


1317,Constantinou A


1318,Kramer LD


1319,Goodman SJ


1320,Cede�o V


1321,Eastwood G


1322,Fonseca DM


1323,Causton CE


1324,Azuero R


1325,Loayza J


1326,Martinez JD


1327,Ewen J


1328,Newcombe D


1329,Craul M


1330,Olivieri G


1331,Rabesandratana A


1332,Zimmermann E and Radespiel U


1333,Radespiel U


1334,Zimmermann E


1335,Bruford MW
,1641
,1756,441
1336,Evans KL


1337,Gaston KJ


1338,Walasz K


1339,Partecke J


1340,Thorogood R


1341,Karadas F


1342,Armstrong DP


1343,Flanders J


1344,Benda P


1345,Dietx C


1346,Zhang S


1347,Li G


1348,Sharifi M


1349,Proess R


1350,Cellina S


1351,Krier A


1352,Gillingham?AF


1353,?ichardson?S


1354,?ovlie?


1355,?oynihan A


1356,?orley K


1357,?izzari T


1358,Griffiths AM


1359,Bright D


1360,Koizumi I


1361,Prys-Jones R


1362,Brooke M de L


1363,Shah N


1364,Guillot G


1365,Leblois R


1366,Coulon A


1367,Hewitt S


1368,Johanet A


1369,Picard D


1370,Garner TWJ


1371,Morales-Hojas R


1372,Peltier D


1373,Lemaire C


1374,Johnson JA


1375,Tingay RE


1376,Culver M


1377,Hailer F


1378,Clarke ML


1379,Mindell DP


1380,Klein A


1381,Major A


1382,Hoffmann G


1383,M�tics R


1384,Cuthill IC


1385,Al Shamsi A


1386,Figuerola J


1387,Jang BS


1388,Kim M-S


1389,Horburgh GJ


1390,Meares K


1391,Glenn TC


1392,Jones KL


1393,Braun MJ


1394,Phillips RA

,1651
1395,Mcgill RAR


1396,Groombridge J


1397,Gentle L


1398,Coiffait L


1399,Wolff K


1400,Gaston K


1401,Peters G


1402,Wright JA


1403,Barker RJ


1404,Schofield MR


1405,Byrom AE


1406,Gleeson DM


1407,Williams D


1408,Day JG


1409,Sanders M
,932,3,7,927
,936
1410,Diab AM
,935
,934
1411,Sabine VS
,935
,3,934
1412,Foged Larsen P

,1413,1414
1413,Einar Eg Nielsen
,1412
,1414
1414,Timothy David Williams and Volker Loeschcke
,1412,1413

1415,Sambles C


1416,Garnier S


1417,Verduijn M


1418,Geoghegan F


1419,M?ling M


1420,Gotz S


1421,Garcia-Gomez JM


1422,Terol J


1423,Nagaraj SH


1424,Nueda


1425,Montserrat Robles MJ


1426,Talon M


1427,Dopazo J


1428,Conesa A


1429,Larsen PF


1430,Nielsen EE


1431,Loeschcke V


1432,Nakada T


1433,Nozaki H


1434,Neufeld JD


1435,Chen Y


1436,Dumont MG


1437,Murrell JC


1438,Owen J


1439,Hedley AB


1440,Svendsen C


1441,Wren J


1442,Jonker MM


1443,Hankard PK


1444,Lister LJ


1445,Spurgeon DJ


1446,Papanicolaou A

,352,1716
1447,Gebauer-Jung S


1448,Owen-McMillan W


1449,Sharkey MJ
,1205
,1206,1450
1450,Dowling A
,1205,1449,1206

1451,Atkinson RJ


1452,Rokas A


1453,Bailey R


1454,Buckee C


1455,McVean GAT


1456,Jonker MJ


1457,Hedley BA


1458,Godfrey RE


1459,Zaldivar-Riveron A


1460,Shaw MR


1461,Saez AG


1462,Mori M


1463,Belokobylskij SA


1464,Shaw SR


1465,Vieira de Mello L


1466,Peters L


1467,McLean LAC


1468,Whitfield P


1469,Young I


1470,Berenbrink M.


1471,Darby A


1472,Evans H


1473,Wit E


1474,Thompson FJ


1475,De Tomaso T


1476,Gracey A


1477,Berenbrink M


1478,Huang Y


1479,Edwards R


1480,Zhao E


1481,Popesku J


1482,Anisman H


1483,Olohan LA


1484,Wolf T


1485,Jarme HO


1486,Hughes M


1487,Gonzalez S


1488,Vidall M


1489,Jeney Z


1490,McAndrew B et al


1491,Anderson SJE


1492,Gillman MP


1493,Woiwod IP


1494,Freeland JR


1495,Brownlow RJ


1496,Bell JJ


1497,Fish JD


1498,Burri R


1499,Antoniazza S


1500,Siverio F


1501,Roulin A


1502,Fumagalli L


1503,Chen S


1504,Dawnay N


1505,Thorpe RS


1506,Douaud M


1507,F�ve K


1508,Gerus M


1509,Fillon V


1510,Bardes S


1511,Gourichon D


1512,Hanotte O

,572,175
1513,Vignoles F


1514,Morisson M

,1817,1606,1818,163
1515,Tixier-Boichard M


1516,Vignal A
,1817,1606,1517,1818

1517,Pitel F
,1817,1606
,1818,163,1516
1518,Johnson PJ


1519,Hamann J-L


1520,Kleen F


1521,Huck M


1522,Roper


1523,Dawson DA.


1524,Phillimore AB


1525,Owens IPF
,1785,1786,163,1613,175,143

1526,Black RA


1527,Chittock J
,143
,453,1727,1728,1729,473
1528,Clegg SM.


1529,Price TAR and Wedell N


1530,Bretman AJ
,143
,221
1531,Avent T


1532,Snook RR


1533,Hadfield J


1534,Baker MB


1535,Struebig M


1536,Pandhal J
,1730,1774
,1705,1731,1732,1733,453,163,1775,163
1537,Triggs A


1538,Rossiter S


1539,Gillingham M


1540,Jensen P


1541,Kennedy LP


1542,Kaufman J


1543,Amato A


1544,Kooistra WHCF


1545,Ghiron JHL


1546,Mann DG


1547,Montresor M


1548,Leon-Regagnon V


1549,Quicke DLJ.


1550,Cohen R


1551,Chalifa-Caspi V


1552,Auslander M


1553,Tom M


1554,Frost AJ


1555,Ashley PJ


1556,Winrow-Giffen A


1557,Herrera A


1558,Self S


1559,Reitner J


1560,Arp G


1561,Drose W


1562,Tindle AG


1563,Jones M


1564,Gantenbein B


1565,Fet V


1566,Larsen PF Nielsen EE


1567,Hemmer-Hansen J


1568,Bekkevold D


1569,Chipman K


1570,Kruh�ffer M


1571,Gr�nkj�r P


1572,Andersen LD


1573,Sch�fer H


1574,Boden R


1575,Murrell JC.


1576,Sabine V


1577,Le�n-Regagnon V


1578,Martinez JJ


1579,Briceno R


1580,Martinez-Martinez J


1581,Schroeder DC


1582,Somerfield PJ and Wilson WH


1583,Aveyard J; Mehrabi M


1584,Davis F


1585,Higson SPJ


1586,Chatziandreou N


1587,Nielsen ME


1588,Taylor R
,1717,1718,1719,1290
,657,1720,130,1238
1589,Santos Y


1590,Cossins A.


1591,Hayward SA


1592,Murray PA


1593,Higgins SJ


1594,Mouffouk F


1595,Brown SJ


1596,williams DR


1597,McWilliam IS


1598,Zaguinaiko VA


1599,Nicholson J


1600,Hazon N


1601,Balment RJ


1602,Cramb G.


1603,Doherty MK


1604,Murray P


1605,Govan GG


1606,Dawson D
,1514,1817,1816,202,163
,1517,1818,163,1516,1799,1731,163,1819,1816,1799,163,833,1820
1607,Anderson SJ


1608,Gould P


1609,�kesson M


1610,Burke T. 2007. Polygynandry


1611,extra-group paternity and multiple paternity litters in European badger


1612,Furmankiewicz J and Altringham JD


1613,Griffith SC
,1737,829,175
,175,1525
1614,Ockendon N


1615,Neumann K


1616,Gunn MR

,143,1734,1735,1736
1617,Hartnup K
,143,1734
,1735,1736
1618,Boutin S


1619,Coltman DW
,143,1734,1735,1736

1620,French-Constant R


1621,Marshall RC


1622,Buchanan KL
,1789

1623,Catchpole CK
,1789

1624,Megl�cz E


1625,Bourguet D


1626,Butcher R


1627,Caldas A


1628,Cassel-Lundhagen A


1629,Coeur d'Acier A


1630,Faure N


1631,Fauvelot C


1632,Franck P


1633,Harper G


1634,Keyghobadi N


1635,Kluetsch C


1636,Muthulakshmi M


1637,Nagaraju J


1638,Patt A


1639,Petenian F


1640,Silvain JF


1641,Wilcock HR

,1335,1756,441
1642,Catry P


1643,Silk JRD


1644,McGill R


1645,Afanasyev V


1646,Strange IJ


1647,Dietz C


1648,Scheppers TLJ


1649,Engel E


1650,Breyne P


1651,Ross DJ
,212,1760,1761,212,1394,212,1804,212
,1762,220,1762,1762,1805,1762,220
1652,Ch�line N
,1776,1777,1060,212
,1067,1068,1068,1757,1758,1778,1068,1762
1653,David V


1654,Cutter AD


1655,Wasmuth JD


1656,Edwards DR


1657,Wilson ID
,1711
,1168,1712,1713,1714,1715
1658,Ho T


1659,Pallett D


1660,Rusholme R


1661,Wang H


1662,Jones M.


1663,Rathjen T


1664,Nicol C


1665,McConkey G


1666,Quicke DL


1667,Ortega F and Falciani F


1668,Fraser EJ Gracey AY


1669,Fraser J


1670,Lewis NA


1671,Morrison N


1672,Wood AJ


1673,Hancock D


1674,Shah S


1675,Hakes L


1676,Gray T


1677,Hegarty M


1678,Olive P


1679,Last K


1680,Bailhache T


1681,Reeves J


1682,Warne J


1683,Nashar K


1684,Parkinson H


1685,Sansone SA


1686,Rocca-Serra P


1687,Stevens R


1688,Snape J


1689,Field D.


1690,Sheader DL


1691,Minchin SD


1692,Wilson R


1693,Spiller DG


1694,Cherel Y


1695,Croxall JP


1696,Bourke B


1697,Chen SF


1698,Faulkes CJ


1699,Hale MC


1700,Fack F
,1077,801
,1076
1701,Muller CP
,1077,801,1076

1702,Hamill RM


1703,Noor MAF


1704,Watson TE


1705,Buckland R
,143,1730,1536
,1731,1732,1733,453,163
1706,Leitner S


1707,Leisler B


1708,Rivers NM


1709,Faulkes CG
,143,887
,1748
1710,Ransome RD

,1748
1711,Jones JM
,262
,1657,1168,1712,1713,1714,1715,263,815,264
1712,Coghill JA
,262,1711,1657,1168
,1713,1714,1715,263,815,264
1713,Sanchez-Baracaldo P
,262,1711,1657,1168,1712
,1714,1715,263,815,264
1714,Liu G
,262,1711,1657,1168,1712,1713
,1715,263,815,264
1715,Buggs RJ
,262,1711,1657,1168,1712,1713,1714
,263,815,264
1716,McMillan WO
,1446,352
,31,355
1717,Williams D R

,1718,1719,1290,1588,657,1720,130,1238
1718,Epperson LE
,1717
,1719,1290,1588,657,1720,130,1238
1719,Li WZ
,1717,1718
,1290,1588,657,1720,130,1238
1720,Martin SL
,1717,1718,1719,1290,1588,657
,130,1238
1721,Bretman A and Tregenza T


1722,Carpenter PJ
,160,801
,801,572,143,1723,1724,1081,1725,1726,163,143,572,1731,1726,163,1078,1081,1725,163
1723,Rogers LM
,1722,801,572,143
,1724,1081,1725,1726,163
1724,Erven K
,1722,801,572,143,1723,1750,1751
,1081,1725,1726,163,1752,1753,1754,163,1755,1068
1725,Delahay RJ
,1722,801,572,143,1723,1724,1081,160,801,1722,1078,1081,1081,160,801,1078,1060,1726
,1726,163,163
1726,Cheeseman CL
,1722,801,572,143,1723,1724,1081,1725,1722,143,572,1731,1081,160,801,1078,1060
,163,163,1725
1727,Whitlock A
,143,1527,453
,1728,1729,473,163
1728,Nogueira D
,143,1527,453,1727
,1729,473,163
1729,Pellat J
,143,1527,453,1727,1728
,473,163
1730,Hunter FM
,143,143,1802
,1536,1705,1731,1732,1733,453,163,167,1732,163
1731,Parham A
,143,1730,1536,1705,1722,143,572,1816,1606,1799
,1732,1733,453,163,1726,163,163
1732,Jones IL
,143,1730,1536,1705,1731,143,1802,1730,167
,1733,453,163,163
1733,Bradshaw M
,143,1730,1536,1705,1731,1732,143,1779,1780,1781
,453,163
1734,Leviston A
,1616,143
,1617,1735,1736,149,1619
1735,Davis CS
,1616,143,1734,1617
,1736,149,1619
1736,Strobeck C
,1616,143,1734,1617,1735
,149,1619
1737,Leech DI

,1738,829,829,175,1613,163
1738,Rowe LV
,1737
,829
1739,Pegler KR

,1740,198,1741
1740,Evans L
,1739
,198,1741
1741,Wall R
,1739,1740,198,1782,143
,163,1783
1742,Reichard M

,1743,1744,1745,1746,1747
1743,Bryja J
,1742
,1744,1745,1746,1747
1744,Ondra Kova M
,1742,1743
,1745,1746,1747
1745,Davidova M
,1742,1743,1744
,1746,1747
1746,Kaniewska P
,1742,1743,1744,1745
,1747
1747,Smith C
,1742,1743,1744,1745,1746

1748,Le Comber SL
,484,1710,1709
,887
1749,Senior P

,151,152
1750,Wenseleers T

,1751,1724,1752,1753,1754,163,1755,1068
1751,Badcock N
,1750
,1724,1752,1753,1754,163,1755,1068
1752,Tofilski A
,1750,1751,1724
,1753,1754,163,1755,1068
1753,Nascimento FS
,1750,1751,1724,1752
,1754,163,1755,1068
1754,Hart AG
,1750,1751,1724,1752,1753
,163,1755,1068
1755,Archer ME
,1750,1751,1724,1752,1753,1754,163
,1068
1756,Hildrew AG
,1641,1335
,441
1757,Raine NE
,1652,1068
,1758,163
1758,Badcock NS
,1652,1068,1757
,163
1759,Fletcher K

,1136
1760,Russell AF
,212,1801
,1761,1651,1762,220,212
1761,MacColl ADC
,212,1760
,1651,1762,220,212
1762,Fowlie MK
,212,1760,1761,1651,212,1651,1652,212,1804,1651,212,1651
,220,163,1805,220
1763,Hay JM

,1764,1765,1136
1764,Evans PR
,1763
,1765,1136
1765,Ward RM
,1763,1764
,1136
1766,Madden JR

,1767,1768,1769,1770,1771,349,1772,1768,1769,1770,349,1771
1767,Endler JA
,1766
,1768
1768,Jury F
,1766,1767,1766,1769,1770,1771,349,1772

1769,Lowe TJ
,1766,1766
,1770,1771,349,1772,1768,1770,349,1771
1770,Fuller HV
,1766,1769,1766,1769
,1771,349,1772,1768,349,1771
1771,Coe RL
,1766,1769,1770,1766,1769,1770,349
,349,1772,1768
1772,Amos W
,1766,1769,1770,1771,349
,1768
1773,Freeman KLM
,441

1774,Berg PR

,143,1536,1775,163
1775,Kirdendall LR
,1774,143,1536
,163
1776,Davies NB

,1777,1060,1652,1778
1777,Butchart SHM
,1776
,1060,1652,1778
1778,Stewart IR
,1776,1777,1060,1652

1779,Burland TM
,143
,1780,1781,1733
1780,Douglas A
,143,1779
,1781,1733
1781,LeComber SC
,143,1779,1780
,1733
1782,Evans LM

,143,1741,163,1783
1783,Stevens J
,1782,143,1741,163

1784,Fletcher KL

,1136
1785,Frentui F

,1786,163,1525
1786,Lange CL
,1785
,163,1525
1787,Jump AS

,1788,163,143,1798,1788,163
1788,Woodward FI
,1787,1787,143,1798
,163,163
1789,Marshall R

,1622,1623
1790,Woodburn RJW
,220
,212
1791,Wilhelm K

,143,1792,1793,1794,572,1795,1796,1797,163
1792,Gentle LK
,1791,143,167,453,143
,1793,1794,572,1795,1796,1797,163,1799,1800,163
1793,Horsfield GF
,1791,143,1792
,1794,572,1795,1796,1797,163
1794,Schl�tterer C
,1791,143,1792,1793
,572,1795,1796,1797,163
1795,East M
,1791,143,1792,1793,1794,572
,1796,1797,163
1796,Hofer H
,1791,143,1792,1793,1794,572,1795
,1797,163
1797,Tautz D
,1791,143,1792,1793,1794,572,1795,1796
,163
1798,James CM
,1787,143
,1788,163
1799,Gibbs M
,167,453,143,1792,1816,1606,1606,1819,1816
,1800,163,1731,163,163
1800,Arntzen JW
,167,453,143,1792,1799
,163
1801,Cunningham EJA

,1760,1807
1802,Darby S
,143
,1730,167,1732,163
1803,Foster KR

,1068,1068
1804,Anderson C
,212
,1651,1762,1805
1805,Blackwell PG
,212,1804,1651,1762

1806,Nicholls EH

,163,1053
1807,Russell AK
,1801

1808,Jury FL
,211
,143,1809,1810,163
1809,Salgueiro P
,211,1808,143
,1810,163
1810,Komdeur J
,211,1808,143,1809
,163
1811,Foster K.


1812,Marshall R.


1813,Nicholls H.


1814,Wilson MW.


1815,McConnell SKJ

,143,1816,163
1816,Wardle A
,1815,143,1606,1819
,163,1606,1799,1731,163,1799,163
1817,Plisson-Petit F
,1514
,1606,1517,1818,163,1516
1818,Gellin J
,1514,1817,1606,1517
,163,1516
1819,McConnell S
,1606
,1816,1799,163
1820,M�ller AP
,202,163,1606,833

#vector,genetic,molecular,loci,microsatellites,isolation,inbreeding,transcriptomics,expression,bacterial,breeding,polymorphic
3,0.09090909090909091,0.5,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0
7,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.0
31,0.09090909090909091,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
130,0.0,1.0,0.041666666666666664,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.07142857142857142
143,0.5909090909090909,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.23076923076923078,1.0
149,0.0,0.25,0.08333333333333333,0.25,0.09523809523809523,0.25,0.0,0.0,0.0,0.0,0.14285714285714285
151,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.5454545454545454,0.0,0.020833333333333332,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
163,1.0,1.0,0.6041666666666666,0.75,0.7142857142857143,0.75,0.0,0.0,0.0,0.46153846153846156,0.8571428571428571
167,0.0,0.25,0.08333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.020833333333333332,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
198,0.09090909090909091,0.5,0.0625,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.09090909090909091,0.0,0.0625,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
212,0.36363636363636365,0.0,0.125,0.0,0.047619047619047616,0.25,0.0,0.0,0.0,1.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0
221,0.09090909090909091,0.25,0.08333333333333333,0.0,0.09523809523809523,1.0,0.0,0.0,0.0,0.15384615384615385,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
263,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
264,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
345,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
349,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
355,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.07142857142857142
441,0.045454545454545456,0.5,0.020833333333333332,0.0,0.047619047619047616,0.5,0.0,0.0,0.0,0.0,0.0
453,0.045454545454545456,0.0,0.125,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.21428571428571427
473,0.0,0.0,0.0625,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
484,0.13636363636363635,0.25,0.020833333333333332,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
494,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
572,0.0,0.0,0.08333333333333333,0.25,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.21428571428571427
657,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.0,0.25,0.020833333333333332,0.0,0.0,0.75,0.0,0.0,0.0,0.07692307692307693,0.0
801,0.045454545454545456,0.25,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
829,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.045454545454545456,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0
887,0.045454545454545456,0.25,0.020833333333333332,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.045454545454545456,0.25,0.0,0.0,0.047619047619047616,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
927,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
949,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
950,0.0,0.25,0.020833333333333332,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0
966,0.045454545454545456,0.25,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0
979,0.045454545454545456,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.045454545454545456,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
1060,0.045454545454545456,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1068,0.045454545454545456,0.0,0.08333333333333333,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.07692307692307693,0.21428571428571427
1076,0.09090909090909091,0.0,0.020833333333333332,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.045454545454545456,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
1081,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1177,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1205,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.045454545454545456,0.0,0.020833333333333332,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
